id,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,yr_built,yr_renovated,zipcode,lat,long,renovation_category,renovation_category_numeric,color
2781230070,419950.0,3,2.0,3120,6000,2.0,0,0,2007,0,98038,47.3473,-122.03,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
4019500160,493000.0,4,2.0,2070,4270,2.0,0,0,2010,0,98028,47.773,-122.265,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
6980500030,650000.0,4,2.0,3700,4500,2.0,0,0,2007,0,98028,47.7473,-122.23,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
1442880260,456000.0,3,2.0,2130,5205,2.0,0,0,2013,0,98045,47.4832,-121.774,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
9268851860,425000.0,3,2.0,1620,997,2.0,0,0,2010,0,98027,47.54,-122.026,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
832700320,348000.0,3,2.0,1490,2478,3.0,0,0,2009,0,98133,47.7236,-122.353,Never Renovated,0,[0.83333333 0.8660254  0.5        1.        ]
2937300550,1040890.0,5,4.0,4180,7232,2.0,0,0,2014,0,98052,47.7049,-122.125,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
2114700368,299000.0,2,2.0,1400,1262,2.0,0,0,2008,0,98106,47.5342,-122.349,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
2213000030,1264000.0,4,4.0,3490,9170,2.0,0,0,2012,0,98004,47.5991,-122.2,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
2626119062,155000.0,3,1.0,1300,6098,1.0,0,0,2013,0,98014,47.7074,-121.364,Never Renovated,0,[0.5 0.  1.  1. ]
7338220160,319500.0,4,2.0,2730,4962,2.0,0,0,2006,0,98002,47.3363,-122.216,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
2781280310,274000.0,3,2.0,1830,2517,2.0,0,0,2005,0,98055,47.4496,-122.189,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
3448740070,429000.0,5,2.0,2340,4500,2.0,0,0,2009,0,98059,47.4911,-122.154,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
2895800710,267800.0,3,2.0,1410,1899,2.0,0,0,2014,0,98106,47.5171,-122.347,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
723049434,369950.0,3,2.0,1930,8254,2.0,0,0,2014,0,98146,47.4973,-122.346,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
2922059212,480000.0,6,5.0,3028,18055,2.0,0,0,2005,0,98030,47.3651,-122.197,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
1441000350,440000.0,4,4.0,3180,4869,2.0,0,0,2007,0,98055,47.4482,-122.206,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
8562790310,839704.0,4,3.0,2950,4161,2.0,0,0,2014,0,98027,47.5297,-122.073,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
2767604425,535000.0,3,3.0,1430,1276,3.0,0,0,2007,0,98107,47.6712,-122.38,Never Renovated,0,[0.83333333 0.8660254  0.5        1.        ]
306000565,290000.0,2,2.0,1020,1275,3.0,0,0,2008,0,98103,47.7003,-122.346,Never Renovated,0,[0.83333333 0.8660254  0.5        1.        ]
6130500060,370000.0,3,2.0,1650,1793,3.0,0,0,2007,0,98133,47.7107,-122.332,Never Renovated,0,[0.83333333 0.8660254  0.5        1.        ]
3362400125,405000.0,3,2.0,1060,651,3.0,0,0,2007,0,98103,47.6828,-122.345,Never Renovated,0,[0.83333333 0.8660254  0.5        1.        ]
1442880510,499431.0,4,3.0,2620,6019,2.0,0,0,2013,0,98045,47.484,-121.771,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
9188200505,275000.0,4,2.0,1830,3868,2.0,0,0,2007,0,98118,47.5186,-122.276,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
1865400075,320000.0,3,2.0,998,844,2.0,0,0,2007,0,98117,47.6983,-122.367,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
7853320550,425000.0,4,2.0,2070,4427,2.0,0,0,2007,0,98065,47.5208,-121.869,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
9831200172,1450000.0,4,4.0,2860,2199,3.0,0,0,2013,0,98102,47.6262,-122.323,Never Renovated,0,[0.83333333 0.8660254  0.5        1.        ]
8141300030,340000.0,3,2.0,1920,5688,1.0,0,3,2007,0,98022,47.1952,-121.976,Never Renovated,0,[0.5 0.  1.  1. ]
7899800863,299900.0,3,2.0,1210,2046,2.0,0,0,2008,0,98106,47.5212,-122.357,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
745530240,865950.0,5,4.0,4890,12039,2.0,0,0,2014,0,98011,47.7338,-122.208,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
4055700784,720000.0,4,2.0,3420,17038,2.0,0,0,2007,0,98034,47.718,-122.241,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
1180000830,460000.0,4,4.0,2870,3225,2.0,0,3,2006,0,98178,47.5009,-122.225,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
291310270,375000.0,3,2.0,1600,2042,2.0,0,0,2005,0,98027,47.5341,-122.067,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
1934800162,386180.0,2,2.0,960,1829,2.0,0,0,2005,0,98122,47.6032,-122.308,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
2309710070,280000.0,3,3.0,1740,5639,1.0,0,3,2010,0,98022,47.1942,-121.977,Never Renovated,0,[0.5 0.  1.  1. ]
6181500340,359000.0,4,2.0,2575,4725,2.0,0,0,2011,0,98001,47.3058,-122.277,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
7853220390,785000.0,5,3.0,3660,11995,2.0,0,2,2006,0,98065,47.5337,-121.86,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
9834201375,425000.0,3,2.0,1420,1230,2.0,0,0,2009,0,98144,47.5703,-122.288,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
5214510060,575000.0,5,2.0,3070,7200,2.0,0,0,2005,0,98059,47.4939,-122.137,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
3221079050,465000.0,3,2.0,1920,144619,1.0,0,0,2014,0,98022,47.2683,-121.946,Never Renovated,0,[0.5 0.  1.  1. ]
1266200140,1850000.0,4,3.0,4160,10335,2.0,0,0,2014,0,98004,47.6235,-122.192,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
2523039346,720000.0,4,3.0,3276,10801,2.0,0,0,2008,0,98166,47.4585,-122.361,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
1624049293,390000.0,5,4.0,2890,5000,1.0,0,0,2006,0,98108,47.5701,-122.296,Never Renovated,0,[0.5 0.  1.  1. ]
1973700030,2205000.0,3,2.0,3430,10177,2.0,0,0,2014,0,98034,47.7159,-122.251,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
1070000390,1054690.0,4,4.0,3390,3979,2.0,0,0,2014,0,98199,47.6482,-122.408,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
2524059269,915000.0,6,4.0,2930,14980,2.0,0,3,2013,0,98006,47.5441,-122.117,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
1972200326,562000.0,2,2.0,1300,1314,3.0,0,0,2008,0,98103,47.6536,-122.356,Never Renovated,0,[0.83333333 0.8660254  0.5        1.        ]
3796000400,349000.0,2,2.0,1250,1208,2.0,0,0,2007,0,98144,47.6004,-122.299,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
321030070,375000.0,4,2.0,2310,7800,2.0,0,0,2011,0,98042,47.3737,-122.164,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
476000118,479950.0,2,2.0,1360,1336,3.0,0,0,2008,0,98107,47.6714,-122.392,Never Renovated,0,[0.83333333 0.8660254  0.5        1.        ]
2909310060,319000.0,4,2.0,2020,5100,2.0,0,0,2010,0,98023,47.2822,-122.357,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
832700240,325000.0,3,2.0,1270,1067,3.0,0,0,2009,0,98133,47.7236,-122.353,Never Renovated,0,[0.83333333 0.8660254  0.5        1.        ]
1442880570,505657.0,4,3.0,2790,8092,2.0,0,0,2013,0,98045,47.4834,-121.773,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
9542840060,340000.0,4,2.0,2320,4142,2.0,0,0,2010,0,98038,47.3662,-122.019,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
629650370,250000.0,3,2.0,1750,6351,2.0,0,0,2012,0,98001,47.2589,-122.256,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
7967000060,349500.0,4,2.0,2030,4596,2.0,0,0,2014,0,98001,47.3515,-122.275,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
3904100041,290750.0,3,2.0,1270,865,2.0,0,0,2008,0,98118,47.5351,-122.279,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
9268850860,715000.0,5,3.0,2710,2356,2.0,0,0,2013,0,98027,47.5394,-122.028,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
1454100127,689950.0,4,3.0,2520,8433,2.0,0,0,2014,0,98125,47.7214,-122.289,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
2856101290,425000.0,2,2.0,1340,1263,3.0,0,0,2008,0,98117,47.6788,-122.388,Never Renovated,0,[0.83333333 0.8660254  0.5        1.        ]
2767601872,657000.0,2,3.0,1570,1281,3.0,0,0,2014,0,98107,47.6741,-122.384,Never Renovated,0,[0.83333333 0.8660254  0.5        1.        ]
255370570,359950.0,4,4.0,2690,5564,2.0,0,0,2007,0,98038,47.3537,-122.018,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
301401370,319900.0,4,3.0,2475,4276,2.0,0,0,2014,0,98002,47.345,-122.21,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
1604601804,532000.0,3,4.0,2260,2050,2.0,0,0,2010,0,98118,47.566,-122.29,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
6749700004,291000.0,2,1.0,840,863,3.0,0,0,2008,0,98103,47.6974,-122.349,Never Renovated,0,[0.83333333 0.8660254  0.5        1.        ]
1806900499,675000.0,3,3.0,1720,1330,2.0,0,0,2004,0,98112,47.62,-122.309,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
7625703435,885000.0,3,2.0,2940,6500,3.0,0,0,2014,0,98136,47.5482,-122.388,Never Renovated,0,[0.83333333 0.8660254  0.5        1.        ]
7324900016,1450000.0,5,4.0,4170,9090,2.0,0,0,2008,0,98004,47.5918,-122.196,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
3575303430,780000.0,6,4.0,4310,10000,2.0,0,0,2008,0,98074,47.6214,-122.062,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
9492500140,839950.0,4,3.0,3010,7200,2.0,0,0,2014,0,98033,47.6948,-122.179,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
9268851670,645000.0,3,2.0,2170,1984,2.0,0,0,2008,0,98027,47.5401,-122.027,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
301400830,263000.0,3,2.0,1584,3200,2.0,0,0,2011,0,98002,47.3451,-122.215,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
4310702918,345000.0,2,2.0,1110,1290,3.0,0,0,2006,0,98103,47.6968,-122.34,Never Renovated,0,[0.83333333 0.8660254  0.5        1.        ]
4305600240,505000.0,4,2.0,2420,5006,2.0,0,0,2013,0,98059,47.4795,-122.126,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
7169500200,522500.0,2,2.0,1430,1210,2.0,0,0,2005,0,98115,47.6765,-122.301,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
3943600070,400000.0,3,2.0,2393,4788,2.0,0,0,2012,0,98055,47.4517,-122.204,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
1048000060,543000.0,3,2.0,1240,949,3.0,0,0,2008,0,98103,47.6488,-122.334,Never Renovated,0,[0.83333333 0.8660254  0.5        1.        ]
3449500045,495000.0,4,2.0,2980,12075,1.0,0,0,2007,0,98056,47.5074,-122.172,Never Renovated,0,[0.5 0.  1.  1. ]
1438000200,549995.0,4,4.0,2970,6587,2.0,0,0,2014,0,98059,47.4776,-122.122,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
5424100030,327555.0,3,2.0,2329,5720,2.0,0,0,2010,0,98030,47.362,-122.2,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
7853270710,690000.0,5,3.0,3340,9075,2.0,0,0,2005,0,98065,47.5446,-121.88,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
9161100075,673000.0,4,2.0,2580,2875,2.0,0,0,2015,0,98116,47.5674,-122.392,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
1085622860,384435.0,3,2.0,2029,3906,2.0,0,0,2014,0,98003,47.341,-122.18,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
9578090240,780000.0,4,3.0,3430,6500,2.0,0,0,2006,0,98052,47.7079,-122.106,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
4083306045,1375000.0,5,4.0,3330,5042,2.0,0,2,2014,0,98103,47.6497,-122.339,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
6666830320,950968.0,5,4.0,3220,5081,2.0,0,0,2013,0,98052,47.7048,-122.111,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
8562780160,334950.0,2,2.0,1240,750,2.0,0,0,2008,0,98027,47.5322,-122.073,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
2767704603,489000.0,3,4.0,1500,1249,2.0,0,0,2004,0,98107,47.6727,-122.373,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
5631500292,600000.0,3,3.0,3530,8345,2.0,0,0,2006,0,98028,47.7338,-122.234,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
2424039036,282000.0,3,2.0,1260,915,2.0,0,0,2007,0,98106,47.555,-122.363,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
2867300030,442000.0,4,4.0,4168,8485,2.0,0,0,2007,0,98023,47.3029,-122.387,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
6661200260,220000.0,2,2.0,1030,2850,2.0,0,0,1995,0,98038,47.3845,-122.039,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
7238000240,489000.0,3,2.0,3080,5598,2.0,0,0,2006,0,98055,47.4372,-122.206,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
4051150070,250000.0,3,2.0,1072,4339,2.0,0,0,2009,0,98042,47.386,-122.162,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
1442880320,484259.0,4,3.0,2790,5000,2.0,0,0,2014,0,98045,47.4831,-121.773,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
3616600003,1680000.0,3,2.0,4090,16972,2.0,0,2,2007,0,98177,47.7258,-122.37,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
3862710030,450000.0,3,2.0,1800,4357,2.0,0,0,2013,0,98065,47.5337,-121.841,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
9828201361,299000.0,2,2.0,830,1276,2.0,0,0,2005,0,98122,47.6175,-122.297,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
4019500030,450000.0,3,2.0,2280,4557,2.0,0,0,2010,0,98028,47.7733,-122.266,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
3630240140,585000.0,4,3.0,2110,1286,2.0,0,0,2007,0,98029,47.5444,-122.014,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
5695000270,660000.0,3,2.0,1570,1680,3.0,0,0,2014,0,98103,47.6585,-122.348,Never Renovated,0,[0.83333333 0.8660254  0.5        1.        ]
2349300069,301500.0,2,2.0,830,1333,2.0,0,0,2005,0,98136,47.5506,-122.381,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
6790830060,949950.0,4,4.0,4120,8258,2.0,0,0,2012,0,98075,47.5872,-122.055,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
3630200640,759990.0,4,2.0,2540,5760,2.0,0,0,2009,0,98029,47.5405,-121.993,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
7967000160,355000.0,4,3.0,2050,4000,2.0,0,0,2014,0,98001,47.3522,-122.275,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
9492500160,889950.0,4,3.0,3080,7242,2.0,0,0,2014,0,98033,47.6948,-122.178,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
9268851740,629800.0,3,2.0,2390,1984,2.0,0,0,2008,0,98027,47.5405,-122.027,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
3342100421,745000.0,4,2.0,3170,5100,2.0,0,0,2012,0,98056,47.5187,-122.208,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
6362900138,379900.0,2,2.0,1240,1331,2.0,0,0,2007,0,98144,47.5959,-122.298,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
9358001422,335000.0,3,2.0,1090,1139,2.0,0,0,2009,0,98126,47.5664,-122.369,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
7853280350,809000.0,5,4.0,4630,6324,2.0,0,0,2006,0,98065,47.5382,-121.86,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
7853361420,569950.0,4,2.0,3230,5899,2.0,0,0,2012,0,98065,47.515,-121.869,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
7852120030,723000.0,4,4.0,3510,9263,2.0,0,0,2001,0,98065,47.5413,-121.877,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
731500320,282000.0,4,2.0,1785,2552,2.0,0,0,2009,0,98030,47.3582,-122.2,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
6056100102,569900.0,5,3.0,2360,3873,2.0,0,0,2006,0,98108,47.5635,-122.299,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
1823049179,385000.0,4,2.0,2340,9716,1.0,0,0,2009,0,98146,47.4842,-122.347,Never Renovated,0,[0.5 0.  1.  1. ]
9268850030,420000.0,3,2.0,1620,1075,3.0,0,0,2009,0,98027,47.5405,-122.026,Never Renovated,0,[0.83333333 0.8660254  0.5        1.        ]
9831200159,2250000.0,3,3.0,3890,3452,2.0,0,0,2006,0,98102,47.626,-122.323,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
8924100370,1205000.0,4,4.0,3590,5335,2.0,0,2,2006,0,98115,47.6762,-122.267,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
8669150700,292000.0,4,3.0,1984,4460,2.0,0,0,2012,0,98002,47.3532,-122.211,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
889000024,645000.0,3,2.0,1640,1023,3.0,0,0,2014,0,98105,47.6636,-122.319,Never Renovated,0,[0.83333333 0.8660254  0.5        1.        ]
9268850350,304500.0,4,2.0,1350,942,3.0,0,0,2008,0,98027,47.5394,-122.026,Never Renovated,0,[0.83333333 0.8660254  0.5        1.        ]
2619950310,489500.0,4,4.0,2730,5707,2.0,0,0,2011,0,98019,47.7327,-121.965,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
7430200060,1583000.0,4,4.0,5610,11063,3.0,0,0,2006,0,98074,47.65,-122.065,Never Renovated,0,[0.83333333 0.8660254  0.5        1.        ]
5100400251,390000.0,2,1.0,962,1992,2.0,0,0,2012,0,98115,47.6911,-122.313,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
2597490030,815000.0,4,4.0,3040,4006,2.0,0,0,2013,0,98029,47.5439,-122.011,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
3655500030,719000.0,3,4.0,2540,10578,2.0,0,1,2014,0,98006,47.547,-122.192,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
3751600784,331210.0,4,2.0,2240,4800,2.0,0,0,2014,0,98001,47.2911,-122.266,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
6781200013,245000.0,3,2.0,1260,1270,2.0,0,0,2005,0,98133,47.7111,-122.331,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
2619950060,465000.0,5,4.0,3210,7200,2.0,0,0,2011,0,98019,47.7329,-121.966,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
9523100731,580000.0,3,2.0,1620,1171,3.0,0,4,2008,0,98103,47.6681,-122.355,Never Renovated,0,[0.83333333 0.8660254  0.5        1.        ]
9272201318,540000.0,3,2.0,1580,1972,2.0,0,2,2007,0,98116,47.5903,-122.386,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
5676000004,399000.0,3,2.0,1430,1250,3.0,0,0,2007,0,98103,47.6904,-122.342,Never Renovated,0,[0.83333333 0.8660254  0.5        1.        ]
8091670070,328000.0,4,2.0,1850,5388,2.0,0,0,2009,0,98038,47.3494,-122.041,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
7853380570,701000.0,4,2.0,3340,5314,2.0,0,0,2010,0,98065,47.5167,-121.885,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
8091670200,408000.0,3,3.0,2670,4800,2.0,0,0,2014,0,98038,47.3483,-122.042,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
8084900160,2641100.0,5,4.0,4660,16200,2.0,0,2,2005,0,98004,47.6326,-122.216,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
1498300875,445000.0,3,2.0,1550,930,2.0,0,0,2006,0,98144,47.5857,-122.314,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
7853270200,672500.0,4,2.0,3470,6651,2.0,0,0,2005,0,98065,47.5426,-121.879,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
9211010320,538000.0,3,2.0,3010,7014,2.0,0,0,2009,0,98059,47.4949,-122.149,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
2867300160,450000.0,5,4.0,3931,9497,2.0,0,0,2014,0,98023,47.3008,-122.386,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
3278605570,362500.0,3,2.0,1800,2700,2.0,0,0,2011,0,98126,47.5458,-122.369,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
4310702858,414950.0,3,2.0,1570,1551,3.0,0,0,2008,0,98103,47.6961,-122.341,Never Renovated,0,[0.83333333 0.8660254  0.5        1.        ]
2838000030,679950.0,3,2.0,2230,3939,2.0,0,0,2014,0,98133,47.73,-122.335,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
1673000240,290000.0,4,2.0,2423,7292,2.0,0,0,2005,0,98023,47.3227,-122.37,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
7899800791,230000.0,3,2.0,1160,1174,2.0,0,0,2007,0,98106,47.5225,-122.357,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
8682320160,439950.0,2,2.0,1440,4666,1.0,0,0,2010,0,98053,47.709,-122.019,Never Renovated,0,[0.5 0.  1.  1. ]
8155870200,349900.0,4,2.0,2052,3723,2.0,0,0,2014,0,98003,47.2824,-122.295,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
2858600083,550000.0,5,2.0,2780,9272,2.0,0,0,2014,0,98126,47.5168,-122.378,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
2391601195,1050000.0,4,4.0,3720,5750,2.0,0,2,2006,0,98116,47.5632,-122.399,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
976000903,655000.0,2,2.0,1460,1851,2.0,0,0,2014,0,98119,47.6461,-122.362,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
7904700128,385000.0,3,4.0,1370,1540,2.0,0,0,2006,0,98116,47.5638,-122.388,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
5609000311,729999.0,6,4.0,3600,6110,2.0,0,0,2012,0,98118,47.5687,-122.291,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
1972201963,523950.0,3,2.0,1420,1282,3.0,0,0,2006,0,98103,47.6533,-122.346,Never Renovated,0,[0.83333333 0.8660254  0.5        1.        ]
9272201704,369000.0,2,2.0,980,895,2.0,0,0,2009,0,98116,47.5874,-122.386,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
8648900060,509900.0,3,2.0,1790,2700,2.0,0,0,2010,0,98027,47.564,-122.093,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
3832050890,282000.0,3,2.0,2010,5399,2.0,0,0,2006,0,98042,47.3338,-122.052,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
255450340,387865.0,3,2.0,2370,4200,2.0,0,0,2014,0,98038,47.3696,-122.018,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
2172000890,385000.0,4,2.0,2560,6238,2.0,0,0,2007,0,98178,47.4899,-122.255,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
6127010320,536000.0,3,2.0,1900,6224,2.0,0,0,2005,0,98075,47.5941,-122.004,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
2810100023,395000.0,2,2.0,1350,1493,2.0,0,0,2007,0,98136,47.5421,-122.388,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
8011100125,545000.0,4,3.0,2650,6717,2.0,0,0,2014,0,98056,47.4947,-122.171,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
7852090390,715000.0,4,2.0,3020,7035,2.0,0,4,2001,0,98065,47.5344,-121.874,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
3630080070,348000.0,3,2.0,1500,2255,2.0,0,0,2005,0,98029,47.5538,-121.997,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
9126100765,455000.0,3,2.0,1320,1014,3.0,0,0,2015,0,98122,47.6047,-122.305,Never Renovated,0,[0.83333333 0.8660254  0.5        1.        ]
7853380510,575000.0,4,3.0,3120,7644,2.0,0,0,2010,0,98065,47.5156,-121.884,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
993000136,449950.0,3,2.0,1540,1270,3.0,0,0,2014,0,98103,47.6935,-122.341,Never Renovated,0,[0.83333333 0.8660254  0.5        1.        ]
3278604510,364000.0,3,2.0,1800,2790,2.0,0,0,2011,0,98126,47.5455,-122.371,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
2937300060,932990.0,4,2.0,3640,6389,2.0,0,0,2014,0,98052,47.7049,-122.123,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
9510860060,710000.0,3,2.0,2440,4153,2.0,0,0,2003,0,98052,47.665,-122.087,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
293070310,949990.0,4,4.0,3970,7314,2.0,0,0,2014,0,98074,47.6173,-122.056,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
