price,price log,bedrooms,bedrooms log,bathrooms,bathrooms ROUNDED,Bathrooms log,sqft_living,sqft_living log,sqft_lot,sqft_lot log,floors,floors Rounded,floors log,waterfront,view,yr_built,yr_built log,yr_renovated,zipcode,lat,long
375000,5.574031268,3,0.477121255,2.75,3,0.477121255,2200,3.342422681,9600,3.982271233,1,1,0,0,3,1977,3.296006669,0,98003,47.3438,-122.323
182500,5.261262869,3,0.477121255,1,1,0,910,2.959041392,7194,3.856970433,1,1,0,0,0,1971,3.294686624,0,98001,47.3337,-122.275
310000,5.491361694,3,0.477121255,1.5,2,0.301029996,1860,3.269512944,10379,4.016155512,1,1,0,0,0,1963,3.2929203,0,98198,47.3962,-122.309
360000,5.556302501,3,0.477121255,1.75,2,0.301029996,1510,3.178976947,6000,3.77815125,1,1,0,0,0,1947,3.289365952,0,98136,47.5535,-122.39
889000,5.948901761,4,0.602059991,3.5,4,0.602059991,3920,3.593286067,9555,3.980230691,2,2,0.301029996,0,0,2004,3.301897717,0,98053,47.6797,-122.025
450500,5.653694795,2,0.301029996,1,1,0,1330,3.123851641,3698,3.567966907,1,1,0,0,0,1952,3.290479813,0,98117,47.6866,-122.372
342000,5.534026106,4,0.602059991,2.25,2,0.301029996,1964,3.293141483,3541,3.549125927,2,2,0.301029996,0,0,2013,3.303843775,0,98030,47.3594,-122.201
413000,5.615950052,3,0.477121255,2,2,0.301029996,1520,3.181843588,3451,3.537944959,1,1,0,0,0,1996,3.300160537,0,98177,47.7753,-122.375
960000,5.982271233,5,0.698970004,4,4,0.602059991,3720,3.57054294,15200,4.181843588,2,2,0.301029996,0,0,2005,3.302114377,0,98075,47.5956,-122.026
180000,5.255272505,2,0.301029996,1,1,0,770,2.886490725,9370,3.971739591,1,1,0,0,0,1947,3.289365952,0,98155,47.762,-122.321
770000,5.886490725,4,0.602059991,2.5,3,0.477121255,3210,3.506505032,14910,4.173477643,2,2,0.301029996,0,0,1995,3.2999429,0,98074,47.6073,-122.062
224400,5.351022853,3,0.477121255,1.75,2,0.301029996,1070,3.029383778,7200,3.857332496,1,1,0,0,0,1994,3.299725154,0,98010,47.3129,-122.023
280000,5.447158031,3,0.477121255,1.5,2,0.301029996,1430,3.155336037,8861,3.947482737,1,1,0,0,0,1956,3.29136885,0,98188,47.4454,-122.289
500000,5.698970004,3,0.477121255,2.5,3,0.477121255,1670,3.222716471,2575,3.410777233,2,2,0.301029996,0,0,2000,3.301029996,0,98027,47.531,-122.047
153000,5.184691431,2,0.301029996,1,1,0,710,2.851258349,9000,3.954242509,1,1,0,0,0,1943,3.288472801,0,98166,47.4811,-122.339
385000,5.58546073,3,0.477121255,2.25,2,0.301029996,1920,3.283301229,4833,3.684216795,1,1,0,0,0,1921,3.283527365,0,98133,47.7067,-122.352
325000,5.511883361,2,0.301029996,1,1,0,750,2.875061263,5534,3.743039155,1,1,0,0,0,1947,3.289365952,0,98177,47.7017,-122.36
315000,5.498310554,4,0.602059991,3,3,0.477121255,2210,3.344392274,4191,3.622317661,2,2,0.301029996,0,0,2004,3.301897717,0,98002,47.2959,-122.225
294999,5.469820544,4,0.602059991,2.5,3,0.477121255,1660,3.220108088,9760,3.989449818,2,2,0.301029996,0,0,1994,3.299725154,0,98030,47.3635,-122.188
175000,5.243038049,3,0.477121255,1.75,2,0.301029996,1910,3.281033367,17003,4.230525555,1.5,2,0.301029996,0,0,1963,3.2929203,0,98001,47.3095,-122.283
299000,5.475671188,3,0.477121255,1.75,2,0.301029996,1910,3.281033367,17003,4.230525555,1.5,2,0.301029996,0,0,1963,3.2929203,0,98001,47.3095,-122.283
146000,5.164352856,2,0.301029996,1,1,0,780,2.892094603,9750,3.989004616,1,1,0,0,0,1937,3.287129621,0,98168,47.4816,-122.322
290000,5.462397998,3,0.477121255,2.25,2,0.301029996,1650,3.217483944,10336,4.014352501,1,1,0,0,0,1962,3.292699003,0,98133,47.7757,-122.35
1.78E+06,6.250420002,3,0.477121255,3.25,3,0.477121255,3230,3.509202522,7800,3.892094603,2,2,0.301029996,0,3,2005,3.302114377,0,98199,47.6348,-122.403
367500,5.565257343,2,0.301029996,1,1,0,810,2.908485019,4800,3.681241237,1,1,0,0,0,1919,3.283074975,0,98118,47.5614,-122.27
535000,5.728353782,4,0.602059991,2.5,3,0.477121255,2750,3.439332694,15099,4.178948185,2,2,0.301029996,0,0,1994,3.299725154,0,98019,47.7298,-121.972
334999,5.525043511,3,0.477121255,2.5,3,0.477121255,1650,3.217483944,13816,4.140382325,2,2,0.301029996,0,0,1998,3.300595484,0,98014,47.6553,-121.913
655000,5.8162413,3,0.477121255,1.75,2,0.301029996,1960,3.292256071,5520,3.741939078,1,1,0,0,0,1952,3.290479813,0,98199,47.6535,-122.397
1.30E+06,6.113943352,4,0.602059991,3.5,4,0.602059991,2790,3.445604203,10125,4.005395032,1.5,2,0.301029996,0,0,1985,3.297760511,0,98040,47.5651,-122.22
480000,5.681241237,4,0.602059991,2.25,2,0.301029996,2230,3.348304863,11200,4.049218023,1,1,0,0,0,1977,3.296006669,0,98011,47.7691,-122.167
465000,5.667452953,3,0.477121255,1.5,2,0.301029996,1280,3.10720997,4720,3.673941999,1,1,0,0,0,1941,3.288025535,0,98126,47.5509,-122.377
297950,5.47414339,3,0.477121255,2,2,0.301029996,1240,3.093421685,10800,4.033423755,1,1,0,0,0,1967,3.29380436,2010,98058,47.449,-122.155
590000,5.770852012,3,0.477121255,2,2,0.301029996,1860,3.269512944,3600,3.556302501,1.5,2,0.301029996,0,0,1915,3.282168778,0,98122,47.6102,-122.296
805000,5.90579588,4,0.602059991,2.75,3,0.477121255,2410,3.382017043,6000,3.77815125,1,1,0,0,0,1950,3.290034611,0,98107,47.6707,-122.399
204250,5.310162065,3,0.477121255,2.25,2,0.301029996,1960,3.292256071,7708,3.886941706,1,1,0,0,0,1984,3.297541668,0,98023,47.2981,-122.374
500000,5.698970004,3,0.477121255,2.25,2,0.301029996,1710,3.23299611,4561,3.659060072,2,2,0.301029996,0,0,1994,3.299725154,0,98029,47.5691,-122.004
490000,5.69019608,4,0.602059991,2.5,3,0.477121255,3480,3.541579244,12696,4.103666914,1,1,0,0,0,1977,3.296006669,0,98042,47.3816,-122.153
2.50E+06,6.397940009,4,0.602059991,3.75,4,0.602059991,3480,3.541579244,14850,4.171726454,1,1,0,0,4,1951,3.290257269,2013,98004,47.6227,-122.216
750000,5.875061263,3,0.477121255,2.5,3,0.477121255,2960,3.471291711,69351,4.841052728,2,2,0.301029996,1,3,1990,3.298853076,0,98070,47.4,-122.42
405000,5.607455023,4,0.602059991,2.5,3,0.477121255,2670,3.426511261,20894,4.32002159,2,2,0.301029996,0,0,2002,3.301464073,0,98155,47.7735,-122.281
209995,5.322208954,2,0.301029996,1,1,0,700,2.84509804,7303,3.863501301,1,1,0,0,0,1953,3.290702243,0,98056,47.4934,-122.166
680000,5.832508913,4,0.602059991,2.5,3,0.477121255,2830,3.451786436,8399,3.924227581,2,2,0.301029996,0,0,1998,3.300595484,0,98075,47.5851,-122.034
355000,5.550228353,3,0.477121255,1.75,2,0.301029996,1120,3.049218023,7740,3.888740961,1,1,0,0,0,1948,3.289588953,0,98125,47.7107,-122.291
280000,5.447158031,2,0.301029996,1,1,0,1310,3.117271296,6600,3.819543936,1,1,0,0,0,1942,3.288249226,0,98168,47.4834,-122.332
385000,5.58546073,3,0.477121255,2.25,2,0.301029996,1710,3.23299611,11500,4.06069784,1,1,0,0,0,1978,3.296226287,0,98028,47.7675,-122.267
505000,5.703291378,4,0.602059991,2.75,3,0.477121255,2200,3.342422681,9778,3.990250033,1,1,0,0,0,1962,3.292699003,0,98006,47.5472,-122.176
429900,5.633367445,4,0.602059991,3.25,3,0.477121255,3310,3.519827994,8897,3.949243591,2,2,0.301029996,0,0,1991,3.29907126,0,98003,47.2655,-122.31
560000,5.748188027,4,0.602059991,2.5,3,0.477121255,2280,3.357934847,9874,3.994493123,2,2,0.301029996,0,0,1989,3.298634783,0,98034,47.7099,-122.229
231000,5.36361198,3,0.477121255,2,2,0.301029996,1640,3.214843848,4875,3.68797462,1,1,0,0,0,1977,3.296006669,0,98042,47.3661,-122.094
135000,5.130333768,2,0.301029996,1,1,0,750,2.875061263,5217,3.717420837,1,1,0,0,0,1943,3.288472801,0,98106,47.5188,-122.353
800000,5.903089987,4,0.602059991,3,3,0.477121255,3520,3.546542663,4895,3.689752696,1,1,0,0,0,1954,3.290924559,0,98107,47.6678,-122.361
420000,5.62324929,3,0.477121255,2.5,3,0.477121255,2720,3.434568904,8622,3.935608019,2,2,0.301029996,0,0,2002,3.301464073,0,98059,47.4954,-122.163
360000,5.556302501,3,0.477121255,1,1,0,1660,3.220108088,9600,3.982271233,1,1,0,0,0,1963,3.2929203,0,98034,47.708,-122.216
642000,5.807535028,4,0.602059991,2.5,3,0.477121255,2560,3.408239965,8780,3.943494516,2,2,0.301029996,0,0,1992,3.299289334,0,98029,47.5717,-121.991
379950,5.579726449,3,0.477121255,2,2,0.301029996,1080,3.033423755,5077,3.705607163,1,1,0,0,0,1985,3.297760511,0,98052,47.6836,-122.095
745000,5.872156273,3,0.477121255,1.75,2,0.301029996,2050,3.311753861,11041,4.04300841,1.5,2,0.301029996,0,0,1959,3.292034436,0,98005,47.5968,-122.174
630000,5.799340549,4,0.602059991,2,2,0.301029996,2670,3.426511261,3240,3.51054501,1.5,2,0.301029996,0,0,1930,3.285557309,0,98144,47.5841,-122.294
250000,5.397940009,3,0.477121255,2.5,3,0.477121255,1730,3.238046103,7200,3.857332496,2,2,0.301029996,0,0,1985,3.297760511,0,98031,47.4029,-122.196
275000,5.439332694,3,0.477121255,1,1,0,990,2.995635195,9798,3.991137435,1,1,0,0,0,1968,3.294025094,0,98072,47.767,-122.164
435000,5.638489257,6,0.77815125,3,3,0.477121255,3560,3.551449998,4290,3.632457292,1,1,0,0,0,1957,3.291590826,0,98118,47.5282,-122.269
175000,5.243038049,2,0.301029996,1,1,0,700,2.84509804,8174,3.912434633,1,1,0,0,0,1941,3.288025535,0,98146,47.5136,-122.349
560000,5.748188027,4,0.602059991,1.75,2,0.301029996,1880,3.274157849,3880,3.588831726,1.5,2,0.301029996,0,0,1944,3.288696261,0,98107,47.6635,-122.362
325000,5.511883361,4,0.602059991,2.25,2,0.301029996,1870,3.271841607,9680,3.985875357,1,1,0,0,0,1959,3.292034436,0,98034,47.7157,-122.234
1.19E+06,6.075546961,3,0.477121255,2.75,3,0.477121255,2500,3.397940009,5568,3.745699227,2,2,0.301029996,0,0,1905,3.27989498,0,98112,47.6258,-122.312
399950,5.602005701,3,0.477121255,2.5,3,0.477121255,2570,3.409933123,10431,4.018325945,2,2,0.301029996,0,0,1989,3.298634783,0,98031,47.4188,-122.213
752000,5.876217841,4,0.602059991,2.5,3,0.477121255,2940,3.46834733,10382,4.016281025,2,2,0.301029996,0,0,1991,3.29907126,0,98059,47.5333,-122.151
1.20E+06,6.079181246,4,0.602059991,3.5,4,0.602059991,3930,3.59439255,43560,4.639087871,2,2,0.301029996,0,0,2003,3.301680949,0,98072,47.7497,-122.121
400000,5.602059991,4,0.602059991,1.5,2,0.301029996,2150,3.33243846,11026,4.042417988,1,1,0,0,0,1952,3.290479813,0,98028,47.7635,-122.263
240000,5.380211242,3,0.477121255,2,2,0.301029996,1330,3.123851641,6000,3.77815125,1,1,0,0,0,1900,3.278753601,0,98108,47.5255,-122.327
640000,5.806179974,5,0.698970004,2.5,3,0.477121255,3220,3.507855872,4759,3.677515705,2,2,0.301029996,0,0,2003,3.301680949,0,98075,47.5957,-122.032
564450,5.751625477,3,0.477121255,2.5,3,0.477121255,2710,3.432969291,6174,3.790566625,2,2,0.301029996,0,0,1998,3.300595484,0,98056,47.512,-122.174
300000,5.477121255,3,0.477121255,1.5,2,0.301029996,1630,3.212187604,82764,4.917841472,1,1,0,0,0,1948,3.289588953,0,98027,47.4743,-122.026
286000,5.456366033,3,0.477121255,2.5,3,0.477121255,1680,3.225309282,4226,3.625929493,2,2,0.301029996,0,0,2003,3.301680949,0,98042,47.3684,-122.123
531800,5.725748333,3,0.477121255,2.5,3,0.477121255,1930,3.285557309,5344,3.727866449,2,2,0.301029996,0,0,2004,3.301897717,0,98053,47.6783,-122.032
502000,5.700703717,4,0.602059991,2.25,2,0.301029996,2140,3.330413773,10943,4.039136399,1,1,0,0,0,1977,3.296006669,0,98034,47.7271,-122.215
993500,5.997167871,4,0.602059991,2.25,2,0.301029996,4070,3.609594409,23321,4.367747169,2,2,0.301029996,0,0,1968,3.294025094,0,98040,47.5563,-122.219
450000,5.653212514,3,0.477121255,1,1,0,1350,3.130333768,10000,4,1,1,0,0,0,1954,3.290924559,0,98006,47.5741,-122.133
997950,5.999108783,4,0.602059991,3.5,4,0.602059991,4270,3.630427875,117176,5.068838669,2,2,0.301029996,0,0,2008,3.302763708,0,98024,47.5352,-121.883
526000,5.720985744,3,0.477121255,1,1,0,1320,3.120573931,5250,3.720159303,1.5,2,0.301029996,0,0,1913,3.28171497,0,98126,47.5566,-122.378
335000,5.525044807,3,0.477121255,1.75,2,0.301029996,2100,3.322219295,8298,3.91897343,1,1,0,0,0,1952,3.290479813,0,98166,47.4601,-122.36
187250,5.272421826,2,0.301029996,1,1,0,710,2.851258349,14700,4.167317335,1,1,0,0,0,1926,3.284656283,0,98168,47.4939,-122.318
735000,5.866287339,3,0.477121255,2.25,2,0.301029996,2350,3.371067862,6000,3.77815125,1,1,0,0,0,1948,3.289588953,0,98115,47.6809,-122.305
425000,5.62838893,3,0.477121255,1,1,0,1180,3.071882007,8400,3.924279286,1,1,0,0,0,1951,3.290257269,0,98125,47.7028,-122.295
110000,5.041392685,3,0.477121255,1,1,0,1250,3.096910013,53143,4.725446067,1,1,0,0,0,1945,3.288919606,0,98038,47.4235,-122.051
305000,5.484299839,3,0.477121255,2,2,0.301029996,1490,3.173186268,7697,3.886321487,1,1,0,0,0,1994,3.299725154,0,98059,47.4852,-122.164
212000,5.326335861,3,0.477121255,1,1,0,1000,3,9450,3.975431809,1,1,0,0,0,1962,3.292699003,0,98055,47.4562,-122.193
1.38E+06,6.139879086,5,0.698970004,4.25,4,0.602059991,4050,3.607455023,18827,4.274781123,1,1,0,0,2,1979,3.296445794,0,98040,47.5323,-122.237
298950,5.475598558,5,0.698970004,2.25,2,0.301029996,2300,3.361727836,11505,4.060886623,1,1,0,0,0,1963,3.2929203,0,98030,47.3812,-122.223
525000,5.720159303,3,0.477121255,1.75,2,0.301029996,1330,3.123851641,8136,3.91041094,1,1,0,0,0,1977,3.296006669,0,98033,47.7001,-122.173
707000,5.849419414,4,0.602059991,3.25,3,0.477121255,3200,3.505149978,7081,3.850094594,2,2,0.301029996,0,0,2004,3.301897717,0,98075,47.5886,-121.989
695000,5.841984805,3,0.477121255,2.75,3,0.477121255,2590,3.413299764,12063,4.081455328,2,2,0.301029996,0,0,1993,3.299507299,0,98006,47.5527,-122.12
796500,5.90118578,3,0.477121255,2.75,3,0.477121255,2590,3.413299764,12063,4.081455328,2,2,0.301029996,0,0,1993,3.299507299,0,98006,47.5527,-122.12
420000,5.62324929,4,0.602059991,2.5,3,0.477121255,2030,3.307496038,8100,3.908485019,1,1,0,0,0,1973,3.295127085,0,98034,47.7404,-122.186
625000,5.795880017,5,0.698970004,2.5,3,0.477121255,2700,3.431363764,21208,4.326499715,1,1,0,0,0,1955,3.291146762,0,98005,47.6078,-122.154
620000,5.792391689,3,0.477121255,1.75,2,0.301029996,1670,3.222716471,9900,3.995635195,1,1,0,0,0,1957,3.291590826,0,98005,47.595,-122.172
1.45E+06,6.161368002,5,0.698970004,2.75,3,0.477121255,3090,3.489958479,19865,4.298088569,1,1,0,0,0,1953,3.290702243,0,98039,47.6232,-122.235
549950,5.740323206,5,0.698970004,2.5,3,0.477121255,2650,3.423245874,54380,4.735439203,2,2,0.301029996,0,0,1984,3.297541668,0,98077,47.7726,-122.081
275000,5.439332694,4,0.602059991,2,2,0.301029996,1440,3.158362492,10920,4.038222638,1,1,0,0,0,1943,3.288472801,0,98056,47.5049,-122.18
705000,5.848189117,3,0.477121255,2.5,3,0.477121255,2820,3.450249108,7200,3.857332496,1,1,0,0,3,1979,3.296445794,0,98177,47.7691,-122.388
197000,5.294466226,3,0.477121255,1.75,2,0.301029996,1690,3.227886705,7735,3.888460318,1,1,0,0,0,1976,3.29578694,0,98001,47.3324,-122.28
265000,5.423245874,3,0.477121255,1.75,2,0.301029996,1420,3.152288344,8126,3.909876818,1,1,0,0,0,1991,3.29907126,0,98031,47.3871,-122.189
297000,5.472756449,4,0.602059991,1.75,2,0.301029996,1790,3.252853031,5341,3.727622578,1,1,0,0,0,1951,3.290257269,0,98166,47.4663,-122.363
207500,5.317018101,3,0.477121255,1.75,2,0.301029996,1320,3.120573931,12528,4.097881745,1,1,0,0,0,1970,3.294466226,0,98042,47.3234,-122.142
410000,5.612783857,3,0.477121255,2.5,3,0.477121255,1509,3.17868924,1418,3.151676231,3,3,0.477121255,0,0,2014,3.304059466,0,98133,47.7047,-122.34
268000,5.428134794,3,0.477121255,2,2,0.301029996,1610,3.206825876,8416,3.925105727,1,1,0,0,0,1994,3.299725154,0,98031,47.397,-122.187
330000,5.51851394,4,0.602059991,1.75,2,0.301029996,1550,3.190331698,50094,4.699785711,1,1,0,0,3,1967,3.29380436,0,98022,47.2194,-122.059
417500,5.62065648,3,0.477121255,1,1,0,1160,3.064457989,7491,3.874539797,1,1,0,0,0,1917,3.282622113,0,98177,47.7024,-122.359
760000,5.880813592,4,0.602059991,2.25,2,0.301029996,2500,3.397940009,8500,3.929418926,2,2,0.301029996,0,0,1979,3.296445794,0,98006,47.5569,-122.151
499000,5.698100546,3,0.477121255,2.5,3,0.477121255,1540,3.187520721,1326,3.122543524,3,3,0.477121255,0,0,1995,3.2999429,0,98119,47.6457,-122.374
620000,5.792391689,4,0.602059991,2.5,3,0.477121255,1910,3.281033367,7683,3.885530833,2,2,0.301029996,0,0,1987,3.298197867,0,98027,47.5644,-122.092
315000,5.498310554,3,0.477121255,2.5,3,0.477121255,2340,3.369215857,6837,3.83486558,2,2,0.301029996,0,0,1992,3.299289334,0,98030,47.3608,-122.194
624950,5.795845272,3,0.477121255,2.5,3,0.477121255,2060,3.31386722,4730,3.674861141,2,2,0.301029996,0,0,1994,3.299725154,0,98033,47.6874,-122.178
525000,5.720159303,3,0.477121255,2.25,2,0.301029996,1960,3.292256071,12350,4.091666958,1,1,0,0,0,1961,3.292477594,0,98027,47.5247,-122.052
300000,5.477121255,2,0.301029996,1.5,2,0.301029996,1150,3.06069784,3927,3.594060901,2,2,0.301029996,0,0,1982,3.29710365,0,98034,47.7248,-122.162
299900,5.476976466,4,0.602059991,2.75,3,0.477121255,2330,3.367355921,7200,3.857332496,1,1,0,0,0,1977,3.296006669,0,98023,47.3203,-122.385
299000,5.475671188,3,0.477121255,2.5,3,0.477121255,2210,3.344392274,10119,4.005137596,1,1,0,0,0,1966,3.293583513,0,98030,47.3783,-122.22
1.88E+06,6.274157849,4,0.602059991,2.75,3,0.477121255,3260,3.5132176,19542,4.290969009,1,1,0,0,0,1968,3.294025094,0,98039,47.6245,-122.236
265000,5.423245874,4,0.602059991,1.75,2,0.301029996,1900,3.278753601,10588,4.024813933,1,1,0,0,0,1958,3.291812687,0,98002,47.289,-122.212
280000,5.447158031,2,0.301029996,1.75,2,0.301029996,1610,3.206825876,158558,5.200188159,1.5,2,0.301029996,0,0,1948,3.289588953,0,98065,47.5319,-121.84
124740,5.09600574,3,0.477121255,1,1,0,1340,3.127104798,15600,4.193124598,1,1,0,0,0,1978,3.296226287,0,98042,47.3224,-122.143
1.09E+06,6.037426498,3,0.477121255,2.75,3,0.477121255,3170,3.501059262,34850,4.542202782,1,1,0,0,0,1957,3.291590826,0,98033,47.6611,-122.169
1.97E+06,6.294466226,8,0.903089987,3.5,4,0.602059991,4440,3.64738297,6480,3.811575006,2,2,0.301029996,0,3,1959,3.292034436,0,98112,47.631,-122.303
219000,5.340444115,4,0.602059991,1,1,0,1370,3.136720567,5339,3.727459921,1.5,2,0.301029996,0,0,1948,3.289588953,0,98168,47.5046,-122.3
569950,5.755836758,5,0.698970004,1,1,0,1420,3.152288344,6250,3.795880017,1.5,2,0.301029996,0,0,1926,3.284656283,0,98116,47.5807,-122.389
212500,5.327358934,2,0.301029996,2,2,0.301029996,1030,3.012837225,21712,4.33669983,1,1,0,0,0,1938,3.287353773,0,98168,47.4905,-122.331
680000,5.832508913,3,0.477121255,2.25,2,0.301029996,1820,3.260071388,8316,3.919914481,1,1,0,0,0,1960,3.292256071,0,98005,47.5849,-122.169
1.46E+06,6.164352856,4,0.602059991,1.5,2,0.301029996,2650,3.423245874,6900,3.838849091,2,2,0.301029996,0,0,1909,3.280805928,0,98112,47.6275,-122.305
300000,5.477121255,3,0.477121255,1,1,0,910,2.959041392,7700,3.886490725,1,1,0,0,0,1971,3.294686624,0,98034,47.7303,-122.238
629950,5.79930608,3,0.477121255,2.5,3,0.477121255,1680,3.225309282,1683,3.226084116,2,2,0.301029996,0,0,2014,3.304059466,0,98119,47.6424,-122.374
349900,5.543943942,2,0.301029996,1.75,2,0.301029996,1550,3.190331698,9230,3.965201701,1,1,0,0,0,1969,3.294245716,0,98045,47.4701,-121.744
690000,5.838849091,4,0.602059991,2.5,3,0.477121255,2780,3.444044796,6235,3.794836458,2,2,0.301029996,0,0,2001,3.301247089,0,98075,47.5976,-122.039
1.45E+06,6.161368002,5,0.698970004,4,4,0.602059991,4070,3.609594409,11334,4.054383208,2,2,0.301029996,0,0,2014,3.304059466,0,98033,47.6771,-122.187
1.29E+06,6.11058971,3,0.477121255,2.5,3,0.477121255,3240,3.51054501,12625,4.101231387,2,2,0.301029996,0,0,1987,3.298197867,0,98040,47.5327,-122.232
696000,5.84260924,4,0.602059991,3.5,4,0.602059991,3650,3.562292864,38546,4.585979317,2,2,0.301029996,0,0,1996,3.300160537,0,98045,47.4776,-121.73
650000,5.812913357,3,0.477121255,2.25,2,0.301029996,2180,3.338456494,60112,4.778961178,2,2,0.301029996,0,0,1976,3.29578694,0,98053,47.6723,-122.082
640000,5.806179974,3,0.477121255,3.5,4,0.602059991,2480,3.394451681,10800,4.033423755,2,2,0.301029996,0,0,1998,3.300595484,0,98074,47.6083,-122.06
499950,5.698926573,5,0.698970004,2.5,3,0.477121255,3180,3.50242712,23809,4.376741155,1,1,0,0,0,1978,3.296226287,0,98038,47.3727,-122.054
490000,5.69019608,4,0.602059991,2.5,3,0.477121255,3630,3.559906625,8387,3.923606643,2,2,0.301029996,0,0,1997,3.300378065,0,98042,47.3623,-122.127
685000,5.835690571,5,0.698970004,2.5,3,0.477121255,3160,3.499687083,5635,3.75089392,2,2,0.301029996,0,0,2003,3.301680949,0,98027,47.5362,-122.067
387500,5.588271707,4,0.602059991,1,1,0,1370,3.136720567,7140,3.853698212,2,2,0.301029996,0,0,1942,3.288249226,0,98146,47.512,-122.376
401750,5.603955885,2,0.301029996,1.5,2,0.301029996,1070,3.029383778,1236,3.092018471,2,2,0.301029996,0,0,2005,3.302114377,0,98116,47.5619,-122.382
254950,5.406455016,4,0.602059991,2,2,0.301029996,2180,3.338456494,8800,3.944482672,1,1,0,0,0,1977,3.296006669,0,98038,47.3676,-122.046
500000,5.698970004,4,0.602059991,2.25,2,0.301029996,2420,3.383815366,36680,4.564429327,2,2,0.301029996,0,0,1977,3.296006669,0,98027,47.4663,-122.006
856500,5.932727367,4,0.602059991,2.5,3,0.477121255,3290,3.517195898,8147,3.910997716,2,2,0.301029996,0,0,2003,3.301680949,0,98052,47.7048,-122.107
552000,5.741939078,3,0.477121255,1,1,0,1430,3.155336037,5000,3.698970004,1,1,0,0,0,1919,3.283074975,0,98115,47.6724,-122.296
506500,5.70457945,4,0.602059991,2.5,3,0.477121255,1890,3.276461804,7200,3.857332496,1,1,0,0,0,1978,3.296226287,0,98034,47.7278,-122.218
500000,5.698970004,3,0.477121255,2.25,2,0.301029996,1760,3.245512668,4539,3.656960183,2,2,0.301029996,0,0,1988,3.29841638,0,98029,47.5754,-122.013
280000,5.447158031,4,0.602059991,2.75,3,0.477121255,2230,3.348304863,10160,4.006893708,1,1,0,0,0,1968,3.294025094,0,98168,47.5123,-122.32
308000,5.488550717,3,0.477121255,1.75,2,0.301029996,1630,3.212187604,11475,4.059752694,1,1,0,0,0,1979,3.296445794,0,98045,47.4635,-121.746
613500,5.787814567,3,0.477121255,2.5,3,0.477121255,2350,3.371067862,7035,3.847264102,2,2,0.301029996,0,0,1989,3.298634783,0,98029,47.5713,-122.02
255000,5.40654018,3,0.477121255,1.75,2,0.301029996,1550,3.190331698,9720,3.987666265,1,1,0,0,0,1976,3.29578694,0,98010,47.3433,-122.037
545000,5.736396502,3,0.477121255,2.5,3,0.477121255,3550,3.550228353,136343,5.134632846,2,2,0.301029996,0,0,1977,3.296006669,0,98014,47.6223,-121.869
620000,5.792391689,4,0.602059991,2.5,3,0.477121255,2720,3.434568904,34498,4.537793918,1,1,0,0,0,1966,3.293583513,0,98075,47.5832,-122.02
450000,5.653212514,3,0.477121255,1.75,2,0.301029996,1740,3.240549248,6800,3.832508913,1.5,2,0.301029996,0,0,1949,3.289811839,0,98126,47.5314,-122.373
279000,5.445604203,4,0.602059991,1.75,2,0.301029996,1840,3.264817823,7275,3.861832998,1,1,0,0,0,1976,3.29578694,0,98031,47.4002,-122.189
625000,5.795880017,3,0.477121255,2.5,3,0.477121255,2010,3.303196057,3200,3.505149978,2,2,0.301029996,0,0,2009,3.302979937,0,98027,47.5463,-122.015
274950,5.439253724,3,0.477121255,1.75,2,0.301029996,1670,3.222716471,7415,3.870111155,1,1,0,0,0,1987,3.298197867,0,98042,47.3776,-122.116
423000,5.626340367,3,0.477121255,1.75,2,0.301029996,1820,3.260071388,6038,3.780893109,1,1,0,0,0,1952,3.290479813,0,98126,47.5233,-122.378
350000,5.544068044,2,0.301029996,1,1,0,720,2.857332496,5820,3.764922985,1,1,0,0,1,1950,3.290034611,0,98028,47.7598,-122.255
305000,5.484299839,4,0.602059991,1.75,2,0.301029996,2370,3.374748346,10140,4.006037955,1,1,0,0,0,1968,3.294025094,0,98001,47.3352,-122.278
368000,5.565847819,3,0.477121255,1.75,2,0.301029996,2120,3.326335861,11340,4.054613055,1,1,0,0,3,1966,3.293583513,0,98198,47.4109,-122.329
232000,5.365487985,3,0.477121255,1.75,2,0.301029996,1290,3.11058971,6604,3.819807065,1,1,0,0,0,1984,3.297541668,0,98023,47.323,-122.349
250000,5.397940009,4,0.602059991,3,3,0.477121255,1800,3.255272505,2500,3.397940009,2,2,0.301029996,0,0,2000,3.301029996,0,98108,47.5333,-122.294
220000,5.342422681,3,0.477121255,1.75,2,0.301029996,1230,3.089905111,8917,3.950218767,1,1,0,0,0,1966,3.293583513,0,98058,47.4528,-122.172
435000,5.638489257,3,0.477121255,2,2,0.301029996,1380,3.139879086,2500,3.397940009,1,1,0,0,0,1986,3.297979244,0,98107,47.6753,-122.363
350000,5.544068044,2,0.301029996,1,1,0,740,2.86923172,7680,3.88536122,1,1,0,0,0,1922,3.283753383,0,98126,47.5245,-122.371
206325,5.314551854,5,0.698970004,2.5,3,0.477121255,1720,3.235528447,10202,4.008685319,1.5,2,0.301029996,0,0,1970,3.294466226,0,98058,47.4572,-122.167
339000,5.530199698,5,0.698970004,2.5,3,0.477121255,1720,3.235528447,10202,4.008685319,1.5,2,0.301029996,0,0,1970,3.294466226,0,98058,47.4572,-122.167
399000,5.600972896,4,0.602059991,2.5,3,0.477121255,2100,3.322219295,7355,3.866582677,1,1,0,0,0,1969,3.294245716,0,98059,47.5078,-122.161
